,CellID,ClusterID,ClusterName,Region,Total_molecules,Valid,X,Y,_tSNE_1,_tSNE_2,size_pix,size_um2
285,4750,17,Inhibitory Crhbp,Layer 4,92,1,7448.406141649462,39171.16987455511,-84.0838623046875,-2.86767578125,9564.0,40.4079
286,2444,17,Inhibitory Crhbp,Layer 6,386,1,14691.602538325495,25148.81818245581,-74.2774658203125,-6.876711368560791,44457.0,187.83082500000003
287,4945,17,Inhibitory Crhbp,Layer 5,120,1,7785.525706957997,35843.94778494079,-69.16443634033203,-4.943120956420898,20101.0,84.92672500000003
288,2137,17,Inhibitory Crhbp,Layer 5,343,1,16953.385058985034,27901.145862915655,-80.7267074584961,-1.7120050191879272,40575.0,171.42937500000002
290,487,17,Inhibitory Crhbp,Layer 4,468,1,18403.573035180067,32749.14501614804,-80.44256591796875,-2.9383113384246826,50599.0,213.78077500000003
291,690,17,Inhibitory Crhbp,Layer 4,313,1,17831.160235671854,27578.84539478682,-59.23878860473633,2.0163395404815674,40018.0,169.07605
292,4843,17,Inhibitory Crhbp,Layer 2-3 medial,292,1,5467.099278535778,42176.31241090005,-75.68582153320312,-6.887475490570068,61217.0,258.641825
293,1745,17,Inhibitory Crhbp,Layer 3-4,398,1,15757.033003760545,36074.607656070366,-78.7379150390625,-2.957550287246704,41710.0,176.22475000000003
295,5790,17,Inhibitory Crhbp,Layer 2-3 medial,50,1,1404.9232623491334,46265.233695786796,-73.09359741210938,-9.6533203125,5473.0,23.123425000000008
298,4020,17,Inhibitory Crhbp,Layer 6,410,1,11595.572507667779,27381.812048726923,-86.2657470703125,0.4433991312980652,52392.0,221.35620000000003
299,3478,17,Inhibitory Crhbp,Layer 2-3 medial,514,1,9940.235876547029,41618.15080998766,-84.9510269165039,0.7790054678916931,49172.0,207.75170000000003
301,1863,17,Inhibitory Crhbp,Layer 3-4,507,1,13546.64711793215,37090.87327736463,-75.2242431640625,-5.837384223937988,63692.0,269.09869999999995
302,2489,17,Inhibitory Crhbp,Layer 6,326,1,13864.639016565532,26333.061516811278,-72.24644470214844,-5.123691082000732,28489.0,120.36602500000001
304,860,14,Inhibitory Cnr1,Layer 6,106,1,19076.110609283034,19322.06574632735,-39.104496002197266,-13.273933410644531,54170.0,228.86825
305,852,14,Inhibitory Cnr1,Layer 6,135,1,19740.784588828024,19190.585817379928,-38.50115966796875,-10.092105865478516,50378.0,212.84704999999997
306,3576,14,Inhibitory Cnr1,Layer 4,141,1,12643.831651976598,36160.39765593557,13.284784317016602,-37.26706314086914,22713.0,95.962425
307,3702,14,Inhibitory Cnr1,Layer 5,139,1,9917.384914830145,34735.40267824621,39.17055130004883,-14.049099922180176,38346.0,162.01185
308,3735,14,Inhibitory Cnr1,Layer 4,126,1,9182.082547552816,36792.923174692165,11.583678245544434,-37.97135925292969,34794.0,147.00465000000003
309,4599,14,Inhibitory Cnr1,Layer 2-3 medial,232,1,6733.8472203637975,45451.407069867375,-41.46859359741211,-10.084026336669922,19546.0,82.58185
310,5845,14,Inhibitory Cnr1,Layer 2-3 medial,464,1,4768.165969035759,42216.65535579888,-44.20963668823242,-7.488585472106934,49644.0,209.74590000000003
311,5738,14,Inhibitory Cnr1,Layer 2-3 medial,119,1,2482.37314083182,42636.24527870408,-41.956298828125,-6.393129348754883,14551.0,61.477975000000015
312,2242,14,Inhibitory Cnr1,Layer 6,118,1,14098.802946059235,27973.351604090632,-36.98440170288086,-15.353620529174805,27612.0,116.6607
313,1588,14,Inhibitory Cnr1,Pia Layer 1,222,1,15814.600433897245,41593.18741512656,-36.678558349609375,-8.88675594329834,32086.0,135.56334999999999
314,4883,14,Inhibitory Cnr1,Layer 4,126,1,9182.082547552816,36792.923174692165,11.583678245544434,-37.97140121459961,34794.0,147.00465000000003
315,6289,14,Inhibitory Cnr1,Layer 6,102,1,3890.587714893809,33395.57408830839,-37.70266342163086,-11.290314674377441,35078.0,148.20454999999998
316,4870,14,Inhibitory Cnr1,Layer 2-3 medial,464,1,4768.165969035759,42216.65535579888,-44.209625244140625,-7.488666534423828,49644.0,209.74590000000003
318,5688,14,Inhibitory Cnr1,Layer 2-3 medial,235,1,3594.907407184739,45932.73834314273,-39.991695404052734,-11.678322792053223,20255.0,85.57737500000002
319,7341,14,Inhibitory Cnr1,Layer 5,156,1,944.8217849253415,35969.689495859355,-36.46086883544922,-15.055312156677246,45108.0,190.5813
321,4866,14,Inhibitory Cnr1,Layer 2-3 medial,147,1,4879.391872619381,42357.328559734044,-42.61316680908203,-8.780116081237793,15889.0,67.13102500000002
322,4006,14,Inhibitory Cnr1,Layer 6,177,1,12027.714532106496,29094.17997409466,-37.08642578125,-12.035248756408691,46703.0,197.320175
323,6161,14,Inhibitory Cnr1,Layer 6,110,1,2289.3481639649,35153.15385807907,-36.71083068847656,-13.092512130737305,41057.0,173.46582500000002
325,856,14,Inhibitory Cnr1,Layer 6,133,1,19564.16592028703,19118.07867878947,-38.67103958129883,-9.902477264404297,43382.0,183.28895
326,2462,14,Inhibitory Cnr1,Layer 6,231,1,14287.839656462604,24951.408561749173,-36.536094665527344,-10.887548446655273,57447.0,242.71357500000002
327,2520,14,Inhibitory Cnr1,Layer 6,108,1,13147.710533364623,27031.53525525752,-37.515865325927734,-12.915336608886719,40951.0,173.017975
328,1908,14,Inhibitory Cnr1,Layer 4,115,1,12653.372254484477,36154.93510193427,13.39530086517334,-37.31070327758789,19784.0,83.5874
329,850,14,Inhibitory Cnr1,Layer 6,22,1,19976.964558965818,19460.951771150405,-39.71040344238281,-13.408056259155273,20631.0,87.16597500000002
330,16,14,Inhibitory Cnr1,Layer 2-3 lateral,255,1,22447.22032407911,34810.54202209692,-35.47053146362305,-12.806538581848145,49660.0,209.8135
331,3597,14,Inhibitory Cnr1,Layer 3-4,353,1,12164.019013402594,37025.61660283796,-37.58110046386719,-6.974697113037109,33505.0,141.55862500000003
332,4667,14,Inhibitory Cnr1,Layer 2-3 medial,209,1,4645.327227150865,43437.80661800628,-40.48027038574219,-7.270684242248535,16872.0,71.28419999999998
333,5310,14,Inhibitory Cnr1,Layer 6,103,1,8631.65823242188,30252.070320184288,38.26658248901367,-14.84705638885498,40492.0,171.0787
334,2258,14,Inhibitory Cnr1,Layer 6,164,1,13672.682415489704,27715.3212643024,-37.69560241699219,-12.254267692565918,57645.0,243.550125
335,5841,14,Inhibitory Cnr1,Layer 2-3 medial,147,1,4879.391872619381,42357.328559734044,-42.61316680908203,-8.780116081237793,15889.0,67.13102500000002
337,1835,14,Inhibitory Cnr1,Layer 3-4,63,1,14013.533284142455,36418.854712772714,-40.05340576171875,-9.177933692932129,5654.0,23.88815
339,4115,14,Inhibitory Cnr1,Layer 6,107,1,9798.18484811985,28811.608858937077,-38.64588928222656,-13.415162086486816,28583.0,120.76317500000002
341,5735,14,Inhibitory Cnr1,Layer 2-3 medial,194,1,2519.606930367947,42806.00715064065,-40.96387481689453,-6.0937299728393555,17920.0,75.71200000000002
342,1619,14,Inhibitory Cnr1,Layer 2-3 lateral,373,1,14608.542596041232,41529.36749376161,-32.72670364379883,-6.560006618499756,37287.0,157.53757500000003
343,4602,14,Inhibitory Cnr1,Layer 2-3 medial,496,1,6620.696016227579,44859.2309605654,-40.13503646850586,-11.18251895904541,42312.0,178.7682
344,4065,14,Inhibitory Cnr1,Layer 6,462,1,10836.04663328939,28158.049094868038,-42.74644088745117,-5.686948299407959,43556.0,184.02409999999998
345,2122,14,Inhibitory Cnr1,Layer 5,396,1,12659.339093579632,31394.96066036422,-32.61964797973633,-6.521583080291748,42807.0,180.85957500000004
346,6209,14,Inhibitory Cnr1,Layer 5,156,1,944.8217849253415,35969.689495859355,-36.46086883544922,-15.055312156677246,45108.0,190.5813
347,3737,14,Inhibitory Cnr1,Layer 5,67,1,9110.90629274108,35106.21757956646,-34.35255813598633,-16.157955169677734,34316.0,144.98510000000002
348,4574,14,Inhibitory Cnr1,Layer 2-3 medial,134,1,7424.274050130949,45067.11091182007,-41.5340690612793,-9.00944709777832,14328.0,60.53580000000001
349,1715,14,Inhibitory Cnr1,Layer 2-3 lateral,172,1,16408.661888710303,37988.79041940516,-36.61427688598633,-8.97136402130127,28197.0,119.13232500000001
350,3334,19,Inhibitory IC,Layer 2-3 medial,71,1,9296.088808611737,44520.68869043412,-44.208091735839844,0.8187798857688904,10549.0,44.569525000000006
351,4979,19,Inhibitory IC,Layer 4,141,1,6967.93824245788,37080.16974859331,-55.70966339111328,2.386901378631592,15579.0,65.821275
353,6042,19,Inhibitory IC,Layer 4,340,1,779.2849328999837,39530.28580521023,-57.12810134887695,3.369220733642578,44249.0,186.95202500000002
354,4733,19,Inhibitory IC,Layer 4,79,1,7789.64107426691,38998.61196759879,-70.12969207763672,-10.101560592651367,14505.0,61.283624999999994
355,5071,19,Inhibitory IC,Layer 5,228,1,9112.429976691164,32896.07634964421,-54.2020263671875,2.154228448867798,22755.0,96.13987500000002
356,3742,19,Inhibitory IC,Layer 5,204,1,9016.357580346412,35422.200141148714,-55.89637756347656,2.074537754058838,25001.0,105.629225
357,6091,19,Inhibitory IC,Layer 5,261,1,4177.5565095669335,36961.79534772541,-46.24784851074219,-1.2937159538269043,35432.0,149.70020000000002
358,5127,19,Inhibitory IC,Layer 5,183,1,8106.304602457854,33753.42669507631,-55.78972625732422,1.889072060585022,18249.0,77.10202500000001
364,123,19,Inhibitory IC,Layer 2-3 lateral,237,1,21207.12511391171,34001.0629596903,-47.009788513183594,2.319749355316162,20597.0,87.02232499999998
365,6605,19,Inhibitory IC,Pia Layer 1,229,1,104.53625749080311,48290.235862140864,-49.36832046508789,0.38318827748298645,45122.0,190.64045000000002
366,3922,19,Inhibitory IC,Layer 5,228,1,9112.429976691164,32896.07634964421,-54.20201873779297,2.154254674911499,22755.0,96.13987500000002
371,4527,19,Inhibitory IC,Layer 2-3 medial,127,1,8987.442735749977,43606.15376608073,-9.550320625305176,-21.35715675354004,17543.0,74.11917500000001
372,3470,19,Inhibitory IC,Layer 2-3 medial,383,1,10006.489052076136,40853.0158296638,-48.51093292236328,-2.1095569133758545,38228.0,161.5133
373,4882,19,Inhibitory IC,Layer 4,166,1,9229.218010668003,37114.965040828545,-54.42622756958008,-3.750314712524414,34878.0,147.35955
374,29,19,Inhibitory IC,Layer 2-3 lateral,235,1,21954.188330043533,35912.52773842265,-49.09148406982422,0.5084794163703918,50473.0,213.248425
376,7060,19,Inhibitory IC,Layer 4,340,1,779.2849328999837,39530.28580521023,-57.128028869628906,3.3692514896392822,44249.0,186.95202500000002
377,1653,19,Inhibitory IC,Layer 2-3 medial,248,1,13550.940676102678,39067.163633401826,-11.733461380004883,-30.79768180847168,36743.0,155.23917500000002
378,5137,19,Inhibitory IC,Layer 6,102,1,7910.942673298767,32099.84508234782,-57.01020431518555,-1.6170315742492676,7695.0,32.511375
381,5031,19,Inhibitory IC,Layer 5,201,1,5419.440250559444,35278.16671724213,-54.537532806396484,-0.7288692593574524,40999.0,173.220775
382,6381,19,Inhibitory IC,Layer 6,169,1,1924.300743537391,33625.12680815685,-48.43920135498047,0.21449032425880432,21493.0,90.80792499999998
383,185,19,Inhibitory IC,Layer 2-3 lateral,205,1,16739.251896793736,39410.032152379725,-48.63916778564453,-1.0790271759033203,21820.0,92.1895
384,1595,19,Inhibitory IC,Layer 2-3 lateral,350,1,15402.288163712918,40953.06487608906,-48.855411529541016,-2.793280601501465,26007.0,109.879575
388,2109,19,Inhibitory IC,Layer 4,201,1,12952.918576664733,33103.40191692411,-58.394107818603516,-7.300256252288818,28442.0,120.16744999999999
390,3410,19,Inhibitory IC,Pia Layer 1,365,1,11554.008645665115,43065.5745173032,39.810611724853516,-16.73252296447754,33306.0,140.71785
391,3896,19,Inhibitory IC,Layer 5,327,1,9819.002834626683,34173.1912534477,40.05608367919922,-17.096338272094727,38920.0,164.437
392,2146,19,Inhibitory IC,Layer 6,180,1,16671.782829817264,26593.711683675396,-55.301841735839844,0.8022501468658447,31067.0,131.25807500000002
393,3734,19,Inhibitory IC,Layer 4,166,1,9229.218010668003,37114.965040828545,-54.426143646240234,-3.750300884246826,34878.0,147.35955
394,286,19,Inhibitory IC,Layer 2-3 lateral,369,1,17959.736031371394,37292.42233551413,-49.607730865478516,-1.922095775604248,43920.0,185.56200000000004
395,3343,19,Inhibitory IC,Layer 2-3 medial,127,1,8987.442735749977,43606.15376608073,-9.550359725952148,-21.35716438293457,17543.0,74.11917500000001
396,3932,19,Inhibitory IC,Layer 5,216,1,8890.505533172085,33163.00848009569,-62.964698791503906,6.804999828338623,28371.0,119.867475
403,3661,19,Inhibitory IC,Layer 5,290,1,10727.732084957353,35004.385842055075,-56.589637756347656,1.3519182205200195,23577.0,99.612825
404,3382,19,Inhibitory IC,Layer 2-3 medial,241,1,12498.276221381577,40500.52574261468,-58.55575942993164,-4.622946739196777,24207.0,102.274575
405,1616,19,Inhibitory IC,Pia Layer 1,218,1,14671.962993815898,41708.08027033375,-44.21230697631836,-4.837541103363037,22040.0,93.11900000000001
406,5701,19,Inhibitory IC,Pia Layer 1,358,1,3300.392389506451,47234.713070245576,-43.45783615112305,-5.2626214027404785,56480.0,238.62800000000004
410,4736,19,Inhibitory IC,Layer 2-3 medial,165,1,7774.0620100362175,40543.16281997567,-48.784461975097656,-4.423614978790283,13849.0,58.512024999999994
411,4518,19,Inhibitory IC,Layer 2-3 medial,71,1,9296.088808611737,44520.68869043412,-44.208091735839844,0.8187798857688904,10549.0,44.569525000000006
412,4874,19,Inhibitory IC,Layer 4,36,1,4660.810410822629,40080.970908331234,-12.115936279296875,0.13911636173725128,6664.0,28.155399999999993
414,3770,19,Inhibitory IC,Layer 4,201,1,12952.918576664733,33103.40191692411,-58.394168853759766,-7.3001933097839355,28442.0,120.16744999999999
415,4622,19,Inhibitory IC,Layer 2-3 medial,220,1,6216.583042901395,43699.541099260634,-70.13865661621094,-10.13804817199707,20820.0,87.96449999999999
417,6170,19,Inhibitory IC,Layer 5,297,1,1925.9382784906338,36950.84415568025,-3.703956365585327,-31.799232482910156,40258.0,170.09005000000005
418,4751,19,Inhibitory IC,Layer 2-3 medial,382,1,7434.756303000122,42741.256019621476,-13.556787490844727,-31.555274963378906,46673.0,197.19342500000005
420,1633,19,Inhibitory IC,Layer 2-3 medial,361,1,14383.184176769817,39245.22163515464,-50.91799545288086,-7.918151378631592,46047.0,194.54857500000006
421,1778,19,Inhibitory IC,Layer 4,177,1,15119.270215476832,35957.21045785185,-49.81227111816406,-1.7501378059387207,11511.0,48.633975
422,143,19,Inhibitory IC,Layer 4,121,1,20715.220841302915,32998.457033681356,-45.303916931152344,-4.131138324737549,12178.0,51.452050000000014
423,4541,19,Inhibitory IC,Layer 2-3 medial,69,1,8620.338142929306,43948.79129111124,-52.372928619384766,-3.8908071517944336,4409.0,18.628025
424,348,19,Inhibitory IC,Layer 2-3 lateral,237,1,21207.12511391171,34001.0629596903,-47.009788513183594,2.319749355316162,20597.0,87.02232499999998
425,5849,19,Inhibitory IC,Layer 4,36,1,4660.810410822629,40080.970908331234,-12.115936279296875,0.13911636173725128,6664.0,28.155399999999993
427,5591,19,Inhibitory IC,Pia Layer 1,608,1,3933.2456050712135,47350.04253109656,-44.54487228393555,-3.458622932434082,61678.0,260.5895500000001
428,5165,19,Inhibitory IC,Layer 6,133,1,7309.435768774314,33950.506020505505,-56.87142562866211,2.482069253921509,19165.0,80.97212500000002
429,4545,19,Inhibitory IC,Layer 2-3 medial,163,1,8609.602707835573,44049.87617743857,-47.21909713745117,-3.124998092651367,13172.0,55.651700000000005
433,4929,19,Inhibitory IC,Layer 4,276,1,8196.826331015716,36530.38073209024,-73.85696411132812,-8.380249977111816,32962.0,139.26445000000004
435,248,19,Inhibitory IC,Layer 2-3 lateral,321,1,19198.34411093703,36993.18487743586,-70.0054702758789,-3.6958534717559814,43017.0,181.746825
436,5081,19,Inhibitory IC,Layer 5,216,1,8890.505533172085,33163.00848009569,-62.96464538574219,6.8050150871276855,28371.0,119.867475
437,2201,19,Inhibitory IC,Layer 6,294,1,15222.366732551356,27213.917372639637,-56.2772216796875,-4.499265670776367,33189.0,140.223525
438,368,19,Inhibitory IC,Layer 4,121,1,20715.220841302915,32998.457033681356,-45.303916931152344,-4.131138324737549,12178.0,51.452050000000014
439,83,19,Inhibitory IC,Layer 4,313,1,21943.719193144618,32457.556553969105,-55.228370666503906,0.660714328289032,31429.0,132.787525
440,1576,19,Inhibitory IC,Layer 2-3 lateral,205,1,16739.251896793736,39410.032152379725,-48.63911437988281,-1.07895827293396,21820.0,92.1895
441,3857,15,Inhibitory Kcnip2,Layer 5,211,1,10763.961641613218,33039.90107996141,-63.802738189697266,-9.89297866821289,17903.0,75.640175
442,7052,15,Inhibitory Kcnip2,Layer 4,349,1,974.7589830415964,41710.66288933851,-57.97338104248047,-17.44422721862793,45375.0,191.709375
443,3807,15,Inhibitory Kcnip2,Layer 4,358,1,12295.184863144392,33603.19167168195,-61.86591720581055,-7.5275468826293945,30856.0,130.36660000000003
444,5911,15,Inhibitory Kcnip2,Layer 4,250,1,3430.0967883013873,39805.577317983,-60.59298324584961,-12.241032600402832,35095.0,148.27637500000003
445,3726,15,Inhibitory Kcnip2,Layer 4,129,1,9421.256007971193,37383.1010152296,-59.45420837402344,-8.604635238647461,18041.0,76.223225
446,4744,15,Inhibitory Kcnip2,Layer 2-3 medial,321,1,7554.776951219908,41261.77498578864,-59.078853607177734,-17.74406623840332,35545.0,150.177625
447,3324,15,Inhibitory Kcnip2,Layer 2-3 medial,294,1,9820.575931286132,43254.201197468166,-54.937339782714844,-19.67829132080078,22560.0,95.31599999999999
448,3618,15,Inhibitory Kcnip2,Layer 4,226,1,11722.646521788753,36094.94008121778,-59.00170135498047,-12.322667121887207,24840.0,104.94900000000001
450,5752,15,Inhibitory Kcnip2,Layer 2-3 medial,325,1,2254.6002825265896,42605.87785910779,-63.72125244140625,-3.5993454456329346,36801.0,155.48422499999998
452,1973,15,Inhibitory Kcnip2,Layer 4,91,1,15994.981657564724,32205.847083830136,-59.81617736816406,-19.073843002319336,6968.0,29.43980000000001
453,3669,15,Inhibitory Kcnip2,Layer 4,477,1,10486.2508360668,36190.85941447443,-64.54994201660156,-3.611766815185547,45360.0,191.64600000000004
454,5725,15,Inhibitory Kcnip2,Layer 2-3 medial,460,1,2788.6243214922106,44387.06285180065,-65.20233917236328,-2.9444079399108887,40877.0,172.70532500000002
455,2161,15,Inhibitory Kcnip2,Layer 4,667,1,16302.456387123031,30776.71674793932,-59.91081619262695,-6.43781042098999,63384.0,267.7973999999999
456,186,15,Inhibitory Kcnip2,Pia Layer 1,297,1,21289.30578319289,37350.69584416622,-55.87087631225586,-18.25054359436035,29280.0,123.70800000000001
457,2039,15,Inhibitory Kcnip2,Layer 5,150,1,14661.250396976697,31277.992213835223,-60.21605682373047,-9.611690521240234,14661.0,61.94272500000001
458,2167,15,Inhibitory Kcnip2,Layer 6,367,1,16107.445210993395,27708.684280669535,-64.4371337890625,-4.186779975891113,42888.0,181.20180000000002
460,2304,15,Inhibitory Kcnip2,Layer 6,112,1,12802.619868896192,28749.692833044344,-51.04314422607422,-16.11395835876465,13915.0,58.790875
463,679,15,Inhibitory Kcnip2,Layer 4,73,1,18126.086655334642,29285.205032087306,-59.81787872314453,-13.85040283203125,7882.0,33.30145
464,3755,15,Inhibitory Kcnip2,Layer 4,197,1,8682.046880072221,36579.730517672186,-63.512779235839844,-4.750874042510986,18855.0,79.66237500000001
465,4794,15,Inhibitory Kcnip2,Layer 4,426,1,6526.118266716152,39645.37530824283,-61.6864128112793,-13.522432327270508,41626.0,175.86985000000004
466,4678,15,Inhibitory Kcnip2,Layer 2-3 medial,354,1,9083.097396089366,40073.09830376734,-57.38738250732422,-17.1705379486084,49764.0,210.2529
468,5163,15,Inhibitory Kcnip2,Layer 6,333,1,7419.121362630562,34161.099784264035,-62.751155853271484,-3.667536973953247,43517.0,183.85932499999998
470,4928,15,Inhibitory Kcnip2,Layer 4,452,1,8211.310585492029,37458.540666384055,-60.90182876586914,-5.4810285568237305,42513.0,179.61742499999997
